id	lifestyle	species	Kingdom name	Phylum name	Class name	Order name	Family name	Genus name
Naematelia_encephala	Mycoparasite	Naematelia encephala	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Naemateliaceae	Naematelia
Naganishia_albida	Animal pathogen	Naganishia albida	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia
Nakaseomyces_bacillisporus	Unknown	Nakaseomyces bacillisporus	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Cylindricascospora
Nakaseomyces_delphensis	Saprotrophic	Nakaseomyces delphensis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces
Nakataea_oryzae	Plant pathogen	Nakataea oryzae	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Nakataea
Nakazawaea_holstii	Unknown	Nakazawaea holstii	Fungi	Ascomycota	Pichiomycetes	Alaninales	Pachysolenaceae	Nakazawaea
Nakazawaea_peltata	Unknown	Nakazawaea peltata	Fungi	Ascomycota	Pichiomycetes	Alaninales	Pachysolenaceae	Nakazawaea
Nannizzia_gypsea	Animal pathogen	Nannizzia gypsea	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Nannizzia
Naumovozyma_castellii	Unknown	Naumovozyma castellii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Naumovozyma
Naumovozyma_dairenensis	Saprotrophic	Naumovozyma dairenensis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Naumovozyma
Nectria_haematococca	Plant pathogen	Nectria haematococca	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium
Nectria_sp._B-13	Unknown	Nectria *	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium
Nematocida_displodere	Animal pathogen	Nematocida displodere	Fungi	Microsporidia				Nematocida
Nematocida_parisii	Animal pathogen	Nematocida parisii	Fungi	Microsporidia				Nematocida
Nematocida_sp._1	Unknown	Nematocida sp. 1	Fungi	Microsporidia				Nematocida
Nematocida_sp._ERTm5	Unknown	Nematocida sp. ERTm5	Fungi	Microsporidia				Nematocida
Nematostella_vectensis	Outgroup	Nematostella vectensis	Metazoa	Cnidaria	Anthozoa	Actiniaria	Edwardsiidae	Nematostella
Neoboletus_brunneissimus	Saprotrophic	Neoboletus brunneissimus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Neoboletus
Neoboletus_magnificus	Saprotrophic	Neoboletus magnificus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Neoboletus
Neocallimastix_californiae	Saprotrophic	Neocallimastix californiae	Fungi	Chytridiomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Neocallimastix
Neofusicoccum_parvum	Plant pathogen	Neofusicoccum parvum	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Neofusicoccum
Neolecta_irregularis	Unknown	Neolecta irregularis	Fungi	Ascomycota	Neolectomycetes	Neolectales	Neolectaceae	Neolecta
Neolentinus_lepideus	Saprotrophic	Neolentinus lepideus	Fungi	Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Neolentinus
Neonectria_ditissima	Plant pathogen	Neonectria ditissima	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Neonectria
Neonectria_hederae	Plant pathogen	Neonectria hederae	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Neonectria
Neonectria_punicea	Plant pathogen	Neonectria punicea	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Neonectria
Neoscytalidium_dimidiatum	Animal pathogen	Neoscytalidium dimidiatum	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Neoscytalidium
Neurospora_africana	Unknown	Neurospora africana	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora
Neurospora_crassa	Saprotrophic	Neurospora crassa	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora
Neurospora_pannonica	Unknown	Neurospora pannonica	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora
Neurospora_sublineolata	Unknown	Neurospora sublineolata	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora
Neurospora_terricola	Unknown	Neurospora terricola	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora
Neurospora_tetrasperma	Unknown	Neurospora tetrasperma	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora
Nigrograna_mackinnonii	Animal pathogen	Nigrograna mackinnonii	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Nigrogranaceae	Nigrograna
Nosema_apis	Entomopathogenic	Nosema apis	Fungi	Microsporidia			Nosematidae	Vairimorpha
Nosema_ceranae	Entomopathogenic	Nosema ceranae	Fungi	Microsporidia			Nosematidae	Vairimorpha
Nothophaeocryptopus_gaeumannii	Plant pathogen	Nothophaeocryptopus gaeumannii	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Nothophaeocryptopus
Obba_rivulosa	Plant pathogen	Obba rivulosa	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Gelatoporiaceae	Obba
Ochroconis_constricta	Animal pathogen	Ochroconis constricta	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Scolecobasidium
Octopus_bimaculoides	Outgroup	Octopus bimaculoides	Metazoa	Mollusca	Cephalopoda	Octopoda	Octopodidae	Octopus
Oehlia_diaphana	Unknown	Oehlia diaphana	Fungi	Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae	Oehlia
Ogataea_glucozyma	Unknown	Ogataea glucozyma	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ogataea
Ogataea_henricii	Unknown	Ogataea henricii	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ogataea
Ogataea_kodamae	Unknown	Ogataea kodamae	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ogataea
Ogataea_methanolica	Saprotrophic	Ogataea methanolica	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ogataea
Ogataea_methylivora	Saprotrophic	Ogataea *	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ogataea
Ogataea_minuta	Saprotrophic	Ogataea minuta	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ogataea
Ogataea_naganishii	Unknown	Ogataea naganishii	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ogataea
Ogataea_nitratoaversa	Saprotrophic	Ogataea nitratoaversa	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ogataea
Ogataea_nonfermentans	Unknown	Ogataea nonfermentans	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ogataea
Ogataea_parapolymorpha	Saprotrophic	Ogataea parapolymorpha	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ogataea
Ogataea_philodendri	Saprotrophic	Ogataea philodendri	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ogataea
Ogataea_pilisensis	Unknown	Ogataea pilisensis	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ogataea
Ogataea_pini	Unknown	Ogataea pini	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ogataea
Ogataea_polymorpha	Saprotrophic	Ogataea polymorpha	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ogataea
Ogataea_populialbae	Saprotrophic	Ogataea *	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ogataea
Ogataea_ramenticola	Unknown	Ogataea ramenticola	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ogataea
Ogataea_trehaloabstinens	Unknown	Ogataea trehaloabstinens	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ogataea
Ogataea_trehalophila	Unknown	Ogataea trehalophila	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ogataea
Ogataea_zsoltii	Saprotrophic	Ogataea zsoltii	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ogataea
Oidiodendron_maius	Mycorrhizal	Oidiodendron maius	Fungi	Ascomycota	Leotiomycetes		Myxotrichaceae	Oidiodendron
Omphalotus_olearius	Saprotrophic	Omphalotus olearius	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Omphalotus
Onygena_corvina	Saprotrophic	Onygena corvina	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Onygena
Ophidiomyces_ophiodiicola	Animal pathogen	Ophidiomyces ophiodiicola	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Ophidiomyces
Ophioceras_dolichostomum	Unknown	Ophioceras dolichostomum	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Ophioceraceae	Ophioceras
Ophiocordyceps_australis	Entomopathogenic	Ophiocordyceps australis	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps
Ophiocordyceps_camponoti-rufipedis	Entomopathogenic	Ophiocordyceps camponoti-rufipedis	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps
Ophiocordyceps_polyrhachis-furcata	Entomopathogenic	Ophiocordyceps polyrhachis-furcata	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps
Ophiocordyceps_sinensis	Entomopathogenic	Ophiocordyceps sinensis	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps
Ophiocordyceps_sp._camponoti-leonardi	Entomopathogenic	Ophiocordyceps *	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps
Ophiocordyceps_sp._camponoti-saundersi	Entomopathogenic	Ophiocordyceps *	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps
Ophiocordyceps_unilateralis	Entomopathogenic	Ophiocordyceps unilateralis	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps
Ophiognomonia_clavigignenti-juglandacearum	Plant pathogen	Ophiognomonia clavigignenti-juglandacearum	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Ophiognomonia
Ophiostoma_ips	Unknown	Ophiostoma ips	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Ophiostoma
Ophiostoma_novo-ulmi	Plant pathogen	Ophiostoma novo-ulmi	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Ophiostoma
Ophiostoma_piceae	Plant pathogen	Ophiostoma piceae	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Ophiostoma
Ordospora_colligata	Animal pathogen	Ordospora colligata	Fungi	Microsporidia			Ordosporidae	Ordospora
Pachysolen_tannophilus	Saprotrophic	Pachysolen tannophilus	Fungi	Ascomycota	Pichiomycetes	Alaninales	Pachysolenaceae	Pachysolen
Paecilomyces_hepiali	Entomopathogenic	Paecilomyces hepiali	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Samsoniella
Panaeolus_cyanescens	Saprotrophic	Panaeolus cyanescens	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Galeropsidaceae	Panaeolus
Papiliotrema_flavescens	Saprotrophic	Papiliotrema flavescens	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremaceae	Papiliotrema
Papiliotrema_laurentii	Animal pathogen	Papiliotrema laurentii	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremaceae	Papiliotrema
Paracoccidioides_brasiliensis	Animal pathogen	Paracoccidioides brasiliensis	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Paracoccidioides
Paracoccidioides_lutzii	Animal pathogen	Paracoccidioides lutzii	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Paracoccidioides
Paramicrosporidium_saccamoebae	basal	Paramicrosporidium saccamoebae	Fungi	Cryptomycota				Paramicrosporidium
Paramyrothecium_roridum	Plant pathogen	Paramyrothecium roridum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Paramyrothecium
Paraphaeosphaeria_sporulosa	Unknown	Paraphaeosphaeria sporulosa	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria
Paraphoma_sp._B47-9	Unknown	Paraphoma sp. B47-9	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma
Parasitella_parasitica	Mycoparasite	Parasitella parasitica	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Parasitella
Parastagonospora_nodorum	Plant pathogen	Parastagonospora nodorum	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Parastagonospora
Pascua_guehoae	Saprotrophic	Pascua guehoae	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Pascua
Passalora_fulva	Plant pathogen	Passalora fulva	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Fulvia
Paxillus_involutus	Mycorrhizal	Paxillus involutus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Paxillaceae	Paxillus
Paxillus_rubicundulus	Mycorrhizal	Paxillus rubicundulus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Paxillaceae	Paxillus
Pecoramyces_ruminatium	Saprotrophic	Pecoramyces *	Fungi	Chytridiomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Pecoramyces
Peltaster_fructicola	Plant pathogen	Peltaster fructicola	Fungi	Ascomycota	Dothideomycetes			Peltaster
Penicilliopsis_zonata		Penicilliopsis zonata	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicilliopsis
Penicillium_antarcticum		Penicillium antarcticum	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_arizonense		Penicillium arizonense	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_biforme		Penicillium biforme	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_brasilianum		Penicillium brasilianum	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_camemberti		Penicillium camemberti	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_capsulatum		Penicillium capsulatum	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_carneum		Penicillium carneum	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_chrysogenum	Saprotrophic	Penicillium chrysogenum	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_citrinum		Penicillium citrinum	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_coprophilum		Penicillium coprophilum	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_decumbens		Penicillium decumbens	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_digitatum		Penicillium digitatum	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_expansum		Penicillium expansum	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_flavigenum		Penicillium flavigenum	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_freii		Penicillium freii	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_fuscoglaucum		Penicillium fuscoglaucum	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_griseofulvum		Penicillium griseofulvum	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_italicum		Penicillium italicum	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_janthinellum		Penicillium janthinellum	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_nalgiovense		Penicillium nalgiovense	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_nordicum		Penicillium nordicum	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_occitanis		Penicillium *	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_oxalicum		Penicillium oxalicum	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_paneum		Penicillium paneum	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_paxilli		Penicillium paxilli	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_polonicum		Penicillium polonicum	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_roqueforti		Penicillium roqueforti	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_rubens		Penicillium rubens	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_sclerotiorum		Penicillium sclerotiorum	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_solitum		Penicillium solitum	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_sp._CF05	Unknown	Penicillium sp. CF05	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_sp._HKF2	Unknown	Penicillium sp. HKF2	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_sp._MA_6036	Unknown	Penicillium sp. MA 6036	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_sp._MA_6040	Unknown	Penicillium sp. MA 6040	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_steckii		Penicillium steckii	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_subrubescens		Penicillium subrubescens	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_verrucosum		Penicillium verrucosum	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Penicillium_vulpinum		Penicillium vulpinum	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
Peniophora_sp._CBMAI_1063	Unknown	Peniophora sp. CBMAI 1063	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora
Peniophora_sp._CONT	Unknown	Peniophora sp. CONT	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora
Periconia_macrospinosa		Periconia macrospinosa	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia
Periglandula_ipomoeae		Periglandula ipomoeae	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Periglandula
Pestalotiopsis_fici		Pestalotiopsis fici	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Pestalotiopsis
Pestalotiopsis_sp._JCM_9685	Unknown	Pestalotiopsis sp. JCM 9685	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Pestalotiopsis
Peterozyma_toletana		Peterozyma toletana	Fungi	Ascomycota	Pichiomycetes	Alaninales	Pachysolenaceae	Peterozyma
Peterozyma_xylosa		Peterozyma xylosa	Fungi	Ascomycota	Pichiomycetes	Alaninales	Pachysolenaceae	Peterozyma
Pezicula_radicicola		Pezicula radicicola	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Pezicula
Pezoloma_ericae		Pezoloma ericae	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha
Phaeoacremonium_minimum		Phaeoacremonium minimum	Fungi	Ascomycota	Sordariomycetes	Togniniales	Togniniaceae	Phaeoacremonium
Phaeomoniella_chlamydospora		Phaeomoniella chlamydospora	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae	Phaeomoniella
Phaeotremella_fagi	Mycoparasite	Phaeotremella fagi	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Phaeotremellaceae	Phaeotremella
Phaeotremella_skinneri	Mycoparasite	Phaeotremella skinneri	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Phaeotremellaceae	Phaeotremella
Phaffia_rhodozyma		Phaffia *	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Phaffia
Phaffomyces_antillensis		Phaffomyces antillensis	Fungi	Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Phaffomyces
Phaffomyces_opuntiae		Phaffomyces opuntiae	Fungi	Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Phaffomyces
Phaffomyces_thermotolerans		Phaffomyces thermotolerans	Fungi	Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Phaffomyces
Phanerochaete_carnosa	Plant pathogen	Phanerochaete carnosa	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete
Phanerochaete_chrysosporium	Plant pathogen	Phanerochaete chrysosporium	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerodontia
Phellinidium_pouzarii		Phellinidium pouzarii	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Phellinidium
Phellinus_lamaoensis	Plant pathogen	Phellinus lamaoensis	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Phellinus
Phialocephala_scopiformis		Phialocephala scopiformis	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Mollisia
Phialocephala_subalpina		Phialocephala subalpina	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Phialocephala
Phialophora_americana		Phialophora americana	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Phialophora
Phialophora_attae		Phialophora attae	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora
Phialophora_cf._hyalina_BP_5553		Phialophora cf. hyalina BP 5553	Fungi	Ascomycota	Leotiomycetes	Helotiales	Pleuroascaceae	Venustampulla
Phialophora_verrucosa		Phialophora verrucosa	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Phialophora
Phlebia_centrifuga	Plant pathogen	Phlebia centrifuga	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Hermanssonia
Phlebiopsis_gigantea	Plant pathogen	Phlebiopsis gigantea	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phlebiopsis
Phlebopus_portentosus		Phlebopus portentosus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletinellaceae	Phlebopus
Pholiota_microspora		Pholiota microspora	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Pholiota
Phoma_herbarum	Plant pathogen	Phoma herbarum	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma
Phycomyces_blakesleeanus		Phycomyces blakesleeanus	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Phycomycetaceae	Phycomyces
Phyllosticta_capitalensis		Phyllosticta capitalensis	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Phyllostictaceae	Phyllosticta
Phyllosticta_citricarpa		Phyllosticta citricarpa	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Phyllostictaceae	Phyllosticta
Pichia_exigua		Pichia exigua	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Pichia
Pichia_heedii		Pichia heedii	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Pichia
Pichia_kudriavzevii		Pichia kudriavzevii	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Pichia
Pichia_membranifaciens		Pichia membranifaciens	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Pichia
Pichia_nakasei		Pichia nakasei	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Pichia
